NO,Name,Status,Author,Year,Length,Weight,ESR,Area,Country,CountryName 1,CountryLongitude 1,CountryLatitude 1 ,CountryAltitude 1,CountryHeading 1,CountryTilt 1,CountryRange 1,CountryAltitudeMode 1,CountryName 2,CountryLongitude 2,CountryLatitude 2,CountryAltitude 2,CountryHeading 2,CountryTilt 2,CountryRange 2,CountryAltitudeMode 2,CountryName 3,CountryLongitude 3,CountryLatitude 3,CountryAltitude 3,CountryHeading 3,CountryTilt 3,CountryRange 3,CountryAltitudeMode 3,CountryName 4,CountryLongitude 4,CountryLatitude 4,CountryAltitude 4,CountryHeading 4,CountryTilt 4,CountryRange 4,CountryAltitudeMode 4,CountryName 5,CountryLongitude 5,CountryLatitude 5,CountryAltitude 5,CountryHeading 5,CountryTilt 5,CountryRange 5,CountryAltitudeMode 5,CountryName 6,CountryLongitude 6,CountryLatitude 6,CountryAltitude 6,CountryHeading 6,CountryTilt 6,CountryRange 6,CountryAltitudeMode 6,CountryName 7,CountryLongitude 7,CountryLatitude 7,CountryAltitude 7,CountryHeading 7,CountryTilt 7,CountryRange 7,CountryAltitudeMode 7,Region/Province/State/County,Formations,Name 1,Longitude 1,Latitude 1 ,Altitude 1,Heading 1,Tilt 1,Range 1,AltitudeMode 1,Name 2,Longitude 2,Latitude 2,Altitude 2,Heading 2,Tilt 2,Range 2,AltitudeMode 2,Name 3,Longitude 3,Latitude 3,Altitude 3,Heading 3,Tilt 3,Range 3,AltitudeMode 3,Name 4,Longitude 4,Latitude 4,Altitude 4,Heading 4,Tilt 4,Range 4,AltitudeMode 4,Name 5,Longitude 5,Latitude 5,Altitude 5,Heading 5,Tilt 5,Range 5,AltitudeMode 5,Name 6,Longitude 6,Latitude 6,Altitude 6,Heading 6,Tilt 6,Range 6,AltitudeMode 6,Name 7,Longitude 7,Latitude 7,Altitude 7,Heading 7,Tilt 7,Range 7,AltitudeMode 7,Name 8,Longitude 8,Latitude 8,Altitude 8,Heading 8,Tilt 8,Range 8,AltitudeMode 8,Name 9,Longitude 9,Latitude 9,Altitude 9,Heading 9,Tilt 9,Range 9,AltitudeMode 9,Name 10,Longitude 10,Latitude 10,Altitude 10,Heading 10,Tilt 10,Range 10,AltitudeMode 10,Name 11,Longitude 11,Latitude 11,Altitude 11,Heading 11,Tilt 11,Range 11,AltitudeMode 11,Name 12,Longitude 12,Latitude 12,Altitude 12,Heading 12,Tilt 12,Range 12,AltitudeMode 12,Name 13,Longitude 13,Latitude 13,Altitude 13,Heading 13,Tilt 13,Range 13,AltitudeMode 13,Time 1,Time 2,Clade 1,Clade 2,Clade 3,Clade 4,Clade 5,Clade 6,Clade 7,Clade 8,Clade 9,Clade 10,Clade 11,Clade 12,Clade 13,Clade 14,Clade 15,Clade 16,Clade 17,Clade 18,Clade 19,Clade 20,Material,Reference,Gen Info,Diet,Habitat,Link Audio
167,Caihong juji,valid,Hu et al.,2018,"0,4 m","0,475 kg",4,Asia,China,China,"91,9775972","41,4934298","1.199,8491739","359,8197205","0,0000000","10.341.207,3546696",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liaoning,Tiaojishan,Tiaojishan,"119,2001201","41,2997973","489,7783103","89,9728255","36,2806901","596,7742324",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Oxfordian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Orionides,Avetheropoda,Coelurosauria,Tyrannoraptora,Maniraptoriformes,Maniraptora,Pennaraptora,Paraves,Anchiornithidae,,,,,Nearly complete skeleton with skull.,"Hu, Clarke, Eliason, Qiu, Li, Shawkey, Zhao, D’Alba, Jiang &  Xu (2018). ""A bony-crested Jurassic dinosaur with evidence of iridescent plumage highlights complexity in early paravian evolution"".","Caihong juji was a small, feathered theropod from the Late Jurassic of China. Its feathers were iridescent, likely used for display or mating rituals. It had a small skull with sharp teeth and long legs for running. It likely preyed on insects and small vertebrates, possibly supplementing its diet with plant matter.",Carnivore/Insectivore,Forested areas,https://drive.google.com/file/d/1PmpCOpmnLnsXKaz9wxcB9kRzPb35dHAn/view?usp=drive_link
168,Camarasaurus grandis,valid,Marsh,1877,14 m,10 t,4,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyoming, Colorado, New Mexico",Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Late Kimmeridgian,Dinosauria,Saurischia,Eusaurischia,Sauropodomorpha,Plateosauria,Massopoda,Sauropodiformes,Anchisauria,Sauropoda,Gravisauria,Eusauropoda,Neosauropoda,Macronaria,Camarasauridae,,,,,,,At least several individuals also with skulls (include almost complete skeleton).,"Ikejiri, T. (2005) ""Distribution and biochronology of Camarasaurus (dinosauria, sauropoda) from the jurassic morrison Formation of the rocky mountain region"".","Camarasaurus grandis was a large, robust sauropod with a strong skull, broad teeth, and massive body. It fed on tough vegetation, such as cycads and conifers, and likely moved in herds. Its neck was moderately long, allowing it to browse a wide range of heights, and its skeletal structure supported heavy loads.",Herbivore,"Floodplains, open forests",https://drive.google.com/file/d/1YBiqOJTuNffz5OrTDQuli-ButSl8LdaS/view?usp=drive_link
169,Camarasaurus lentus,valid,Marsh,1889,"15,5 m","13,5 t",4,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyoming, Utah",Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Late Kimmeridgian,Dinosauria,Saurischia,Eusaurischia,Sauropodomorpha,Plateosauria,Massopoda,Sauropodiformes,Anchisauria,Sauropoda,Gravisauria,Eusauropoda,Neosauropoda,Macronaria,Camarasauridae,,,,,,,At least several individuals also with skulls (include almost complete juvenile skeleton).,"Ikejiri, T. (2005) ""Distribution and biochronology of Camarasaurus (dinosauria, sauropoda) from the jurassic morrison Formation of the rocky mountain region"".","Camarasaurus lentus was a medium to large sauropod, one of the most common herbivores of the Late Jurassic. With a robust build and spoon-shaped teeth, it could process large amounts of vegetation. Fossil evidence suggests it may have lived in herds to protect against predators like Allosaurus.",Herbivore,"River valleys, floodplains, lightly forested areas",https://drive.google.com/file/d/1uwecPcdLOiIfuCq55CpE5n6VUNiWEQqp/view?usp=drive_link
170,Camarasaurus supremus,valid,Cope,1877,17 m,"17,5 t",3,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado, Oklahoma",Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Late Kimmeridgian-Tithonian,Dinosauria,Saurischia,Eusaurischia,Sauropodomorpha,Plateosauria,Massopoda,Sauropodiformes,Anchisauria,Sauropoda,Gravisauria,Eusauropoda,Neosauropoda,Macronaria,Camarasauridae,,,,,,,Several individuals.,"Ikejiri, T. (2005) ""Distribution and biochronology of Camarasaurus (dinosauria, sauropoda) from the jurassic morrison Formation of the rocky mountain region"".","Camarasaurus supremus was one of the largest species of Camarasaurus, a massive Late Jurassic sauropod. It had a long neck, strong limbs, and a large, box-shaped skull with robust teeth adapted for stripping leaves and branches. Its enormous body likely made it safe from most predators, though juveniles may have been vulnerable. It probably traveled in herds to forage and provide protection.",Herbivore,"Floodplains, open woodlands, river valleys",https://drive.google.com/file/d/1KlHKQ7eAyR7c-mxAs0iTdYTBshfhVHEt/view?usp=drive_link
172,Camptosaurus dispar,valid,Marsh,1885,"7,3 m","1,6 t",4,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyoming, Utah, Colorado",Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Kimmeridgian-Middle Tithonian,Dinosauria,Ornithischia,Genasauria,Neornithischia,Cerapoda,Ornithopoda,Iguanodontia,Ankylopollexia,Camptosauridae,,,,,,,,,,,,Many individuals (include skulls and almost complete skeleton).,"MCDONALD, A. T. (2011). The taxonomy of species assigned to Camptosaurus (Dinosauria: Ornithopoda).","Camptosaurus dispar was a common Late Jurassic ornithopod with the ability to walk bipedally or quadrupedally. It had a small head, leaf-shaped teeth, and strong limbs for running or supporting its body while browsing. Fossil evidence suggests it fed on low to mid-height vegetation and may have lived in social groups.",Herbivore,"Floodplains, forest edges, open plains",https://drive.google.com/file/d/1Fq4-ok9INWWUNRMFn4i7EKnhw2W53DqU/view?usp=drive_link
173,Camptosaurus prestwichii,valid,Lydekker,1889,4 m,250 kg,3,Europe,United Kingdom,United Kingdom,"-5,4282139","55,1022881","45,1485417","-15,6227355","6,3270023","2.554.337,5034103",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,Kimmeridge Clay,Kimmeridge Clay,"-2,0727963","50,5943621","57,9839074","38,0896881","51,2693747","1.559,5691139",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Kimmeridgian,Dinosauria,Ornithischia,Genasauria,Neornithischia,Cerapoda,Ornithopoda,Iguanodontia,Ankylopollexia,Possibly Camptosauridae,,,,,,,,,,,,Partial skull and postcranium.,"Carpenter, K., & Lamanna, M. C. (2015). The Braincase Assigned to the Ornithopod Dinosaur Uteodon McDonald, 2011, Reassigned to Dryosaurus Marsh, 1894: Implications for Iguanodontian Morphology and Taxonomy.","Camptosaurus prestwichii was a lightly built ornithopod with a small skull and teeth adapted for shredding plants. Agile and fast, it could escape predators while foraging in diverse environments. Its limbs allowed both bipedal running and quadrupedal browsing.",Herbivore,"Open plains, lightly forested areas",https://drive.google.com/file/d/1-ASK1Vs4_Q09SxWhtbY3msngaGRVG1oX/view?usp=drive_link
174,Cathetosaurus lewisi,valid,Jensen,1988,"13,2 m","8,3 t",3,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colorado,Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Late Kimmeridgian-Tithonian,Dinosauria,Saurischia,Eusaurischia,Sauropodomorpha,Plateosauria,Massopoda,Sauropodiformes,Anchisauria,Sauropoda,Gravisauria,Eusauropoda,Neosauropoda,Macronaria,Camarasauridae,,,,,,,A large part of skeleton.,"Mateus, O., & Tschopp E. (2013). Cathetosaurus as a valid sauropod genus and comparisons with Camarasaurus.","Cathetosaurus lewisi was a sauropod related to Diplodocus, with a long neck and tail, robust limbs, and a relatively light skull. It could feed at multiple heights, browsing on ferns, cycads, and conifers. Likely lived in small herds to protect juveniles from predators.",Herbivore,"Floodplains, river valleys, forested areas",https://drive.google.com/file/d/15KRUz29A0k4Vi17pamgYVqPYvfzotu-w/view?usp=drive_link
175,Ceratosaurus dentisulcatus,valid,Madsen & Welles,2000,"6,8 m",1 t,3,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah,Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Middle Tithonian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Ceratosauria,Neoceratosauria,Ceratosauridae,,,,,,,,,,,,A large part of skeleton with incomplete skull.,"Madsen, J.H.; Welles, S.P. (2000). Ceratosaurus (Dinosauria, Theropoda): A Revised Osteology.","Ceratosaurus dentisulcatus was a medium to large theropod with a prominent nasal horn, blade-like teeth, and muscular hind limbs. It was a versatile predator, hunting medium-sized dinosaurs and possibly scavenging larger carcasses. Its sharp claws and powerful bite made it a formidable hunter.",Carnivore,"Semi-arid plains, forested floodplains",https://drive.google.com/file/d/17552fzzk2b5bdOzRncNnSbIVO2y1r2cw/view?usp=drive_link
176,Ceratosaurus magnicornis,valid,Madsen & Welles,2000,"5,6 m",580 kg,"3,5",North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah,Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Middle Tithonian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Ceratosauria,Neoceratosauria,Ceratosauridae,,,,,,,,,,,,Majority of skeleton with incomplete skull.,"Madsen, J.H.; Welles, S.P. (2000). Ceratosaurus (Dinosauria, Theropoda): A Revised Osteology.","Ceratosaurus magnicornis was a large theropod with distinctive cranial ornamentation, serrated teeth, and strong legs for pursuit. Likely an apex predator in its ecosystem, it hunted large herbivorous dinosaurs and may have engaged in opportunistic scavenging.",Carnivore,"Forested areas, floodplains, open plains",https://drive.google.com/file/d/1vcX2ePdIMxIMx2TkrOtMVob9tuEv3Psp/view?usp=drive_link
177,Ceratosaurus nasicornis,valid,Marsh,1884,"6,9 m",1 t,"3,5",North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado, Utah",Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Early Tithonian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Ceratosauria,Neoceratosauria,Ceratosauridae,,,,,,,,,,,,"Almost complete skull and partial skeleton, referred several (uncertain) other individuals.","Carrano, M. T., & Sampson, S. D. (2008). The Phylogeny of Ceratosauria (Dinosauria: Theropoda).","Ceratosaurus nasicornis was a medium-sized carnivorous theropod with a single nasal horn, robust jaws, and muscular limbs. It hunted mid-sized dinosaurs and small vertebrates, and its speed and agility made it an effective ambush predator.",Carnivore,"Forests, open plains, river valleys",https://drive.google.com/file/d/1TVelsHpkYyh5mkzyT30Y3tI5PJjLbnPG/view?usp=drive_link
178,Chilesaurus diegosuarezi,valid,Novas et al.,2015,"3,2 m",100 kg,3,South America,Chile,Chile,"-71,5430000","-35,6751000",0,0,0,"4.500.000,0000000",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aysén,Toqui,Toqui,"-72,4336141","-46,5794796","947,0888392","2,4938898","52,0233948","11.722,4732393",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Tithonian,Dinosauria,Possibly Saurischia,Possibly Eusaurischia,Possibly Theropoda,Possibly Neotheropoda,Possibly Averostra,Possibly Tetanurae,,,,,,,,,,,,,,Several (or at least 13 (uncertain)) partial skeletons (also with skull fragments).,"Novas, F.E., Salgado, L., Suárez, M., Agnolín, F.L., Ezcurra, M.D., Chimento, N.R., de la Cruz, R., Isasi, M.P., Vargas, A.O., Rubilar-Rogers, D. (2015). An enigmatic plant-eating theropod from the Late Jurassic period of Chile.","Chilesaurus diegosuarezi was a highly unusual herbivorous theropod from the Late Jurassic of Chile. It combined traits of theropods and ornithischians, had a beak-like snout, leaf-shaped teeth, and bipedal posture. Likely fed on ferns, cycads, and other low plants, living in semi-open habitats.",Herbivore,"Forested plains, floodplains",https://drive.google.com/file/d/1-p6n7kzxQSdfXXIE2Ju9MwUJbi9BMUfr/view?usp=drive_link
179,Chungkingosaurus jiangbeiensis,valid,"Dong, Zhou & Zhang",1983,"3,7 m",400 kg,3,Asia,China,China,"91,9775972","41,4934298","1.199,8491739","359,8197205","0,0000000","10.341.207,3546696",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sichuan,Upper Shaximiao,Upper Shaximiao,"105,9001911","29,2000439","286,3654640","13,7253128","63,5509297","284,3746118",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Oxfordian,Dinosauria,Ornithischia,Genasauria,Thyreophora,Eurypoda,Stegosauria,Possibly Huayangosauridae,,,,,,,,,,,,,,Incomplete skeleton with skull fragments. Referred other individuals (uncertain),"MAIDMENT, S. C. R., & WEI, G. (2006). A review of the Late Jurassic stegosaurs (Dinosauria, Stegosauria) from the People’s Republic of China.","Chungkingosaurus jiangbeiensis was a small stegosaur with rows of plates and tail spikes. Its short neck and small head indicate it fed on low vegetation. Defensive tail spikes helped protect it from predators, while its medium body size allowed it to navigate forested areas.",Herbivore,"Forested plains, lightly wooded areas",https://drive.google.com/file/d/1hy-Xg-qyIyf7vgZlYUSRrp8zXjiMwGjy/view?usp=drive_link
180,Coelurus fragilis,valid,Marsh,1879,"2,5 m",17 kg,2,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Utah, Wyoming",Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Late Kimmeridgian-Tithonian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Orionides,Avetheropoda,Coelurosauria,Possibly Tyrannoraptora,Possibly Tyrannosauroidea,,,,,,,,,Several fragmentary skeletons.,"Carpenter, Miles, Ostrom and Cloward, (2005). Redescription of the small maniraptoran theropods Ornitholestes and Coelurus from the Upper Jurassic Morrison Formation of Wyoming.","Coelurus fragilis was a small, lightly built theropod with long limbs, a long tail for balance, and a small skull with sharp teeth. Agile and fast, it likely hunted small vertebrates and insects in open forests or plains.",Carnivore/Insectivore,"Forest edges, open plains",https://drive.google.com/file/d/1OVmiVlie2Xob2wv5vCV1b7bnywIh2-5Z/view?usp=drive_link
181,Compsognathus longipes,valid,Wagner,1859,"1,5 m","2,3 kg",4,Europe,Germany and France,Germany,"8,2575616","50,4691146","498,7920880","-15,5289244","0,7332085","2.688.036,2326142",relativeToGround,France,"-3,2555052","45,7371162","-454,1603896","-16,6623723","0,7580395","3.564.878,4383762",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bavaria, Provence-Alpes-Côte d'Azur",Solnhofen,Solnhofen,"11,0000181","48,9010457","475,5238347","-78,6765688","60,8457283","355,2541906",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Early Tithonian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Orionides,Avetheropoda,Coelurosauria,Tyrannoraptora,Compsognathidae,,,,,,,,,Two almost complete skeletons with skull.,"Peyer, (2003). A complete redescription of the French Compsognathus with special consideration of the anatomy of the hand.
Mortimer - Theropod database (online).","Compsognathus longipes was a tiny, agile theropod from the Late Jurassic of Europe. It had long legs, a slender tail, and sharp teeth, feeding mainly on insects, lizards, and small vertebrates. Its small size allowed it to move quickly through dense vegetation.",Carnivore/Insectivore,"Coastal plains, forested areas",https://drive.google.com/file/d/1bYnJIkxTFy3Ut97Cy15_PDNNpp0kfRvx/view?usp=drive_link
182,Daanosaurus zhangi,valid,"Ye, Gao & Jiang",2005,Approx. 4 m,Approx. 300 kg,"1,5",Asia,China,China,"91,9775972","41,4934298","1.199,8491739","359,8197205","0,0000000","10.341.207,3546696",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sichuan,Upper Shaximiao,Upper Shaximiao,"105,9001525","29,1998554","285,5152422","0,0000000","0,0000000","727,0652067",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Oxfordian,Dinosauria,Saurischia,Eusaurischia,Sauropodomorpha,Plateosauria,Massopoda,Sauropodiformes,Anchisauria,Sauropoda,Gravisauria,Eusauropoda,Possibly Neosauropoda,Possibly Macronaria,,,,,,,,"Skull fragments, teeth, axis, cervical and dorsal vertebrae, chevrons and femur.","Ye, Y., Gao, Y.-H. & Jiang, S. (2005) ""A new genus of sauropod from Zigong, Sichuan"".","Daanosaurus zhangi was a small sauropod from the Early Jurassic of China. With a long neck, slender body, and column-like limbs, it browsed low to mid-height vegetation. Likely lived in small herds for protection, feeding on ferns, cycads, and conifers.",Herbivore,"Floodplains, river valleys",https://drive.google.com/file/d/1AG8R2MsDElmn3yqein_FRLpgpYggdOGz/view?usp=drive_link
183,Diplodocus carnegii,valid,Hatcher,1901,26 m,12 t,4,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyoming,Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Late Kimmeridgian,Dinosauria,Saurischia,Eusaurischia,Sauropodomorpha,Plateosauria,Massopoda,Sauropodiformes,Anchisauria,Sauropoda,Gravisauria,Eusauropoda,Neosauropoda,Diplodocoidea,Diplodocimorpha,Flagellicaudata,Diplodocidae,Diplodocinae,,,,At least two skeletons.,"Tschopp, E., Mateus, O. & Benson, R.B.J. (2015) ""A specimen-level phylogenetic analysis and taxonomic revision of Diplodocidae (Dinosauria, Sauropoda).","Diplodocus carnegii was one of the longest sauropods, with an extremely long neck and tail, a small head, and a light, elongated body. It likely fed on high tree foliage, using its long neck to reach inaccessible plants. Its whip-like tail may have been used for defense or communication within herds.",Herbivore,"Floodplains, river valleys, open woodlands",https://drive.google.com/file/d/1yshH5thtW0eWKI7Mkxa-tEyJXTRXJuW-/view?usp=drive_link
184,Diplodocus hallorum,valid,"Tschopp, Mateus & Benson",2015,29 m,17 t,3,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Mexico, Utah, Wyoming",Morrison,Morrison,"-105,1876571","39,6510154","1.825,9928621","118,1724389","62,1412671","869,6715520",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Jurassic,Late Kimmeridgian,Dinosauria,Saurischia,Eusaurischia,Sauropodomorpha,Plateosauria,Massopoda,Sauropodiformes,Anchisauria,Sauropoda,Gravisauria,Eusauropoda,Neosauropoda,Diplodocoidea,Diplodocimorpha,Flagellicaudata,Diplodocidae,Diplodocinae,,,,"Partial skeleton, referred three partial skeletons.","Tschopp, E., Mateus, O. & Benson, R.B.J. (2015) ""A specimen-level phylogenetic analysis and taxonomic revision of Diplodocidae (Dinosauria, Sauropoda).","Diplodocus hallorum (formerly Seismosaurus) was an enormous sauropod, one of the longest dinosaurs known. Its long neck and tail allowed it to feed over a wide area without moving its massive body. Likely traveled in herds and grazed on ferns, conifers, and other high vegetation.",Herbivore,"Floodplains, lightly forested areas, river valleys",https://drive.google.com/file/d/18OmvGQythfqBhhWUgGHsj3lSkZstDAw_/view?usp=drive_link
